X1,X2,X3,X4,X5
-0.5212455907573277,1.3911199485818762,3.1308686642309733,1.7439590974190753,-0.7641041393816859
-0.31272408669866064,0.3950547007294344,0.5597159287909818,1.1540397494835883,-0.08523581068682982
0.3755540170731171,-0.5418600696299649,-0.8744721747436606,12.888841724148453,3.0112564005336626
0.3284272359979676,0.7072247144768911,2.7785286154266085,-3.2038054805615968,-1.2065408676938323
0.8388068004904775,-0.8633750832822816,-0.91251164886589,-3.8291199945105006,-0.07512393227627479
0.29514369140558816,-0.8714328599848216,-2.024011197143288,-10.374388148648192,-1.3777313417417811
0.14198613517141698,1.5675587623311322,4.98664855733623,4.9725250626937285,-0.25954199732616007
0.7408672225072764,-1.0141169804033694,-1.560616496195555,-6.779383720926617,-0.5445831598626278
-0.03320186488449946,1.2315508855046788,3.6282489267450377,0.9099824369041398,-0.803244221022915
0.5706530086418007,-2.9123325534292444,-7.595691643004131,-18.530602392247637,-1.3762544357061324
-0.2979982541867245,-0.3099766086475458,-1.5259263343160865,-5.473340467329993,-0.8466868065479619
1.021201530259961,-1.6495274274340679,-2.9061792217822817,-0.7275562205453303,1.1741106978381883
-1.585235445084593,0.2913488824055261,-2.2964242429526074,-0.5232167977539746,-0.3377224654752158
0.3948674109508604,-0.26506876743411434,-0.005471480400622175,-3.4394381038805584,-0.47583260682882017
0.1538707206966994,-1.6660277481881678,-4.690341803171104,-5.9839881123100165,0.13602457608853097
1.747036880534995,1.7520739838684005,8.750295712675191,8.971574531052351,0.3926557191157497
-0.6793997610346775,0.30890088796309284,-0.43209685818007637,3.0607200689056224,0.36502330341065026
-1.0799626417703518,-0.6613512163468855,-4.14397893258136,1.2919275841041804,0.7874664898983446
-0.6365862946031093,-0.9918234429335531,-4.248642918006878,6.512601924298323,2.095979139206507
-0.7680569919694773,-1.332084263962916,-5.532366775827702,-6.10693434731592,-0.15571945829285114
-0.9886680391573615,-0.7824769025422806,-4.324766785941565,-5.881564286483506,-0.5503313352628767
0.8256382704876027,0.8957835994127185,4.338627339213361,4.323840828621422,0.14814128619410954
0.49629507719356974,-1.136630872982974,-2.417302464561782,-6.549312762299695,-0.40055785407355987
-0.4129727404410714,-0.265628389709736,-1.622830650011351,-4.041027974420313,-0.5957028831162738
-0.2947214376681005,0.05541090054768702,-0.42321017369313996,5.165373884726342,0.9887460565071187
0.4719772616035988,-0.18353786944955425,0.39334091485853484,1.118205409086808,0.37047137737700503
-1.6815222951668107,1.2759831148827077,0.4649047543145013,4.796295625955667,-0.06152736671503279
-1.3245236951374904,0.38907108472707913,-1.4818341360937433,2.036168778896834,0.09597688799770354
-0.5164639366670569,0.6841457253803648,1.0195093028069806,0.5593451642617215,-0.4354475474519475
0.7618734881513449,-0.48276845397160284,0.07544161438788133,0.193751785014753,0.42496512018023286
0.20120756843723445,0.2045852657346125,1.0161709340783063,1.7842604828434043,0.19318388398099087
-0.6083360386948028,-1.3786934109520737,-5.352752310245827,-8.439387769233083,-0.5849228250849574
2.23420204217543,-1.1803165250264496,0.9274545092715112,13.711622076979253,3.68657763541701
0.47646729445515607,0.602759993141277,2.761214568334143,5.927858292155574,0.7033636639180931
-1.19259087268784,-2.031248960956072,-8.478928628243898,-15.091835336323713,-1.393367898499885
-0.7179077302672304,1.4627732360745838,2.9525042476892898,20.818096896055767,2.9934007903514863
0.3470148471362052,-1.6752286858280712,-4.331656363211803,-9.390873332023615,-0.5379917177422661
0.23450479613127048,0.2587358792284193,1.2452172299477988,-0.892424429711,-0.3854735893249354
-0.644468422290682,-0.35103611822972514,-2.3420451992705393,-4.845500172548427,-0.6882711399259052
0.6227809443986855,0.3583472918274963,2.32060376427986,16.76183481080545,3.0656891286990926
0.4403763106368806,0.4580266257700782,2.254832498583996,4.781070469341917,0.5897927932523208
0.13380565581499934,-1.2415915117667746,-3.4571632236703254,-8.840838383978241,-0.7748944673822287
-0.0009512047938602784,-0.4421065907761781,-1.3282221819162547,-6.730309213646106,-0.9923765701082787
1.275410775138759,0.11793968482154465,2.9046406047421516,-2.1491962655929804,-0.5241910009758318
1.6401592115181705,0.4339307888462209,4.582110789575004,6.894702710563196,1.0317959110356625
-0.1681120807002246,0.7262096445216478,1.8424047721644943,-2.4287008327289796,-1.0667078821631142
-0.7691929938010973,-1.950833068295415,-7.390885192488439,-2.5071274068268616,1.0592409732709596
-0.5222826799052354,-1.6610415861227112,-6.0276901181786045,-9.496678040954272,-0.5705023392926855
-1.083192708086215,1.1855233864242356,1.390184743100277,-10.999768534213306,-3.14837241598205
1.6163794349679232,-0.9240036013975502,0.46074806574319593,-2.0634152695605192,0.3265198272059363
1.2767247963238615,0.817310652935714,5.005381551454866,3.3940501491965787,0.02496150749074446
1.1589576551695513,-0.06586535070503555,2.120319258223996,6.193361312278881,1.2913645430198046
0.0550702863700487,-0.46559371373233294,-1.2866405684569013,0.4447390254818768,0.4614227760822417
-0.5582857427658476,-0.6807816679998004,-3.1589164895310966,-6.383087178704836,-0.7319921013411269
-0.030751324171085608,-0.039662112031063575,-0.18048898443536193,5.504483030010508,1.1326262956269526
-1.4500759485942538,-0.30287835389322837,-3.808786958868193,-2.6757605667077238,-0.292849430226962
-0.34800538865848385,-0.369588502500239,-1.8047762848176847,-6.6887441634566045,-1.0420780306911297
0.47175156047172484,-0.6757652584143298,-1.0837926542995397,1.4924838274384906,0.839108972219162
-0.15923787941814255,0.12356763743726727,0.05222715347551671,5.249813143066762,0.9511085186635386
-1.4901013317403935,0.775383802932426,-0.6540512546835089,-0.515334628185375,-0.7233739679830158
1.3574134273542342,1.5083375827710526,7.239839603021625,-7.334494442638031,-2.6735689547444483
-0.7414507172725263,-1.4046822265132188,-5.696948114084709,-4.483548620384875,0.22703605713360012
0.016265838659885387,1.6412873616859405,4.956393762377592,-2.299431852862213,-1.772916259921195
0.8321409137760415,-0.12141626636055344,1.3000330284704227,-8.204088653955038,-1.5436847177025648
